"","otu","Domain","Phylum","Class","Order","Family","Genus","Species","TaxClass","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df","Sig"
"2214","f992004cf73cfa5cac24bd9d90932f99","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales fam Incertae sedis","Xenopolyscytalum",NA,"Xenopolyscytalum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2215","080a42ee8a579dd1a09845783ab1ffa3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2216","0d2e9dfd4268cbff10969a296f21881b","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales",NA,NA,NA,"Pyxidiophorales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2217","108923654601a3363ecd9a45c2f42063","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218","1df7cf425c637a3007aa315c45ef3063","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Hysterangiaceae","Hysterangium","Hysterangium crassirhachis","Hysterangium crassirhachis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219","25d065b923e9ae19f19013980b10292e","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Subramaniula","Subramaniula fusispora","Subramaniula fusispora",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220","2cecd9e7e56e85746343cd9dd46ed32b","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA,"Ceratobasidiaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221","306a2cbd5726157362e61c6e83047f3a","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","Melanohalea elegantula","Melanohalea elegantula",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222","39155f1cbdf8ef31d292b340ab0339bd","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae","Cristinia",NA,"Cristinia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2223","4d2f0a3be03acc99e5cf68807f6027d1","Metazoa","Nematoda","Chromadorea",NA,NA,NA,NA,"Chromadorea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2224","4d84a597b0b90ac3e52186ca22626d6b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2225","662c8e025d842d30bcb005d35b862308","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2226","67565017004dd1f20ee6848450c48fa2","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis",NA,"Clavulinopsis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2227","6b37cccfecc57c2942a9deb1bb72ecc5","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe agglutinata","Inocybe agglutinata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2228","74906f777185c28b09ee8c05f89862ea","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales",NA,NA,NA,"Sporidiobolales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2229","79123dcb81e1e501ce60dfc12831bd3e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2230","819817f7c77be55696b962239981bd48","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe",NA,"Inocybe",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2231","83cdea94cf56ed9fc0111d6537bd895d","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Dothidea","Dothidea sambuci","Dothidea sambuci",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2232","9a93b9037d889ae4e940a62feee20f1a","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",NA,"Cortinarius",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2233","a17d6464557cc163e63e9940ed5af3f0","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales fam Incertae sedis","Chalara","Chalara clidemiae","Chalara clidemiae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234","ab78a0840e6ff8c047e359ec28636499","Fungi","Ascomycota","Pezizomycotina cls Incertae sedis","Pezizomycotina ord Incertae sedis","Pezizomycotina fam Incertae sedis","Ciliophora",NA,"Ciliophora",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235","bb34725eaaaa633b8c635ea30f7629ca","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","Malassezia restricta","Malassezia restricta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2236","bcebbbf4869781268acb7a328020e9a0","Rhizaria","Cercozoa",NA,NA,NA,NA,NA,"Cercozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237","bd00c5ce988d6b4a3cabcb390c884f6c","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","Tetracladium marchalianum","Tetracladium marchalianum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2238","d7689788d3e652ad5209b0cc688f2394","Rhizaria","Cercozoa",NA,NA,NA,NA,NA,"Cercozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2239","fd36e1efe75fa4b54be0d40281af5a3e","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Anguillospora",NA,"Anguillospora",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2240","fee86b82f3cd6b5ecc6fcf9932d8f604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2241","0383f1cbba39862e419f4128aec15719","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Gamsia","Gamsia simplex","Gamsia simplex",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2242","0a72dbfa36ab661ed13cea382f474dd2","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae",NA,NA,"Pyronemataceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2243","12f81cd52fc6a663b34dcdbd54f39d3b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244","22f5659c6945fbe3d0abb9cb278a6559","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales fam Incertae sedis","Sistotrema","Sistotrema autumnale","Sistotrema autumnale",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2245","3ba968637d94313afdf451257a9a7d25","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe",NA,"Inocybe",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2246","3bb5cbf3c4c14e31ff5f681b4ea96dee","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia",NA,"Dominikia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2247","417fd1bccd3592b2ad0b034df1d901f5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2248","4edc4c2d9c19f59f906eaf7bb94cd2b8","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae",NA,NA,"Lecanoraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2249","57505e61513bb0fea34e3091c456672a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2250","5db6eae1eb04da5d4d7c765697412362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2251","67ba4cae6dd3d6f1f0c94a1f773ae38c","Metazoa","Nematoda",NA,NA,NA,NA,NA,"Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252","67ee912cf8af3ccdee63a6d6a8038b4b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2253","6e32dfeb067bdc1535f09d960b8f6a2f","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe lanatodisca","Inocybe lanatodisca",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2254","70490861a4e58fef2dfc727fa3da0db7","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2255","70bd29cc3d401e36422ffbc560abbc86","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Paecilomyces","Paecilomyces penicillatus","Paecilomyces penicillatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2256","749da8322551ebf2c8b7320f82073c8b","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Piskurozyma",NA,"Piskurozyma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2257","80eefc0a4aa7f50fbfd46f4e7ed66f2a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2258","949b6e54187d9ebc38c7f04a3de5333b","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia",NA,"Venturia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2259","9c372195a26ba49a2a5bfe6f4c8e4ead","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae",NA,NA,"Melanommataceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2260","9c8dff0d675a1a4672af8ba44ef597fb","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis",NA,"Clavulinopsis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2261","a1bcf5455c611e26ff58966298516cec","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2262","a51fd88e1269e2177938bbba6bfa4210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2263","a7592f551635ee1e0c77b01f6510d484","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA,"Herpotrichiellaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2264","b56ba1481794ceb9f511d0c0d2d94adb","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala crusticola","Exophiala crusticola",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2265","d3d24719af931ee562c907e731bbf8d5","Alveolata","Ciliophora","Litostomatea",NA,NA,NA,NA,"Litostomatea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2266","fb72dd5a310f4423bac68d4dc34a54cd","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,"Chaetothyriales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2267","0695fd1a1ad72c7d2e1529bdc83d8572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2268","0e0f3fcb2495bff31314079ac92f5d6d","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269","111581456c4ab616170211d708fdc186","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium",NA,"Tetracladium",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2270","1260ae7bdae82f83f431a000d651d1b2","Fungi","Ascomycota","Sordariomycetes","Pleurotheciales","Pleurotheciaceae",NA,NA,"Pleurotheciaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2271","1736962dfc9d11b6adfe03b6142e6464","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2272","1a7ad589f28ae62ee1795327638990f5","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Lasiobolidium","Lasiobolidium spirale","Lasiobolidium spirale",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2273","216616072da750398c4f8579352318ec","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Flagelloscypha",NA,"Flagelloscypha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2274","266d27fc687023de50061d56ec51341d","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hymenogaster",NA,"Hymenogaster",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2275","2adfd06e4c8ac89f0bc62ffc23f8f32f","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2276","2f8d2f689d3425ce4ad15879a126ad41","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2277","3515b9ea0bf14bd9a3a65aeabc9a9354","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe",NA,"Diaporthe",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2278","41013dba9627e529cd8076161961f70d","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Septoria",NA,"Septoria",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2279","4607967c9a25584b241237af4862b979","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"Helotiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2280","487fa31a9dc3800f894e450914c4dce5","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Herpotrichia","Herpotrichia australis","Herpotrichia australis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2281","4e0e1864266452265708ad14503d3dc5","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae",NA,NA,"Tulasnellaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2282","550ffff0d14234cc207eb2a24d71eb5e","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales fam Incertae sedis","Oliveonia",NA,"Oliveonia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2283","66c79775f68a0b93bb4ea55bd28eb1f7","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe",NA,"Inocybe",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2284","80c96ee78527bba81d472bc13bf467e4","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"Helotiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285","8392ed0b2553b42a2b3ec334b6816048","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286","8b565fde6b14fe3c1eddd1f89b44c0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287","9aad3d048bced9c1f2edc02171a5ef4a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288","9d7271c40e0d5f769e47e55dcdceb6d8","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Pilodermataceae","Piloderma",NA,"Piloderma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2289","a4a8ff30d255341654394cf8a7bc46c0","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Leucothecium",NA,"Leucothecium",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2290","bf0e6930c1d391b0744ffebc3ba29ad7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2291","c5fd5fd18b7dcd9c7135887e87a46ae3","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2292","cb1628aa427ce134b22a65d74e0d8361","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2293","f09b6a50ac553e1daa4377524a43cb84","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus compressum","Glomus compressum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294","f698c480e191b1a6f55c6cc2d8f5e43e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2295","fa80aa03cd5a2305036c9da191c7b1cd","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296","fc178158b71ea3ad5f63a2e0c9a05617","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",NA,"Rhizophagus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297","00fa81c40741e78ba734d4096968b4cf","Alveolata","Ciliophora","Litostomatea",NA,NA,NA,NA,"Litostomatea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298","026eca1b466a966f601a7bfa2b2d5811","Fungi","Ascomycota","Orbiliomycetes","Orbiliales",NA,NA,NA,"Orbiliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","08001ddec41e0e072b6d53cbf46dc50e","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Rachicladosporium",NA,"Rachicladosporium",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","0bc4fd7b782efc919b2f9e1a4dbbc9ba","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","0eec5c85c4726980a5e39ede8c998f4a","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Poculum",NA,"Poculum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","138c0751c1a8d28aa3f3008c6d79194f","Fungi","Rozellomycota","Rozellomycotina cls Incertae sedis","GS11",NA,NA,NA,"GS11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","16ccab412ddb9139400f895e801e8545","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","Phaeosphaeria fuckelii","Phaeosphaeria fuckelii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304","1e5af171eaf4c2699d0f07b8d4c0b0e9","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Apodus",NA,"Apodus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","30146cd74631ef608d8946d96f09733b","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae",NA,NA,"Stachybotryaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306","31745c8209c92ceacdf1cd80e4a33d85","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus",NA,"Ascobolus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2307","38efabb7d79a8d9cc0b03c72340d0b82","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Geastrum floriforme","Geastrum floriforme",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308","3ba8306d6b37b4565452b77e1d3f5414","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Amandinea","Amandinea decedens","Amandinea decedens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309","3f0d148d805738a0cb464e6d4d01de22","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA,"Glomus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310","552133ddd5227100dc394164c6c54ea6","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycena","Mycena speirea","Mycena speirea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","5d3e9d65d3e5ae68f9431fc26747a69d","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312","60b4b090ee8d4669a05468c7dc74ec57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","7400b557ba41dcb41e54f3fee8695045","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,NA,NA,"Hymenochaetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2314","7ca2914d7465143d72a9b7acad344934","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","8ccf3a1725f63092650f00ed8c95b80e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2316","93a0daa7f5017f44764667bd2cb1fbdd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2317","9a28f0db2b9e05892743fcfc64769f5b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2318","ae31f163ffbc4e322bdd13edc48e6191","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomonodictydaceae","Pleomonodictys","Pleomonodictys descalsii","Pleomonodictys descalsii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2319","d305be14d680743835aff3e4324ab23e","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2320","dedc94fecdbca0600b39324b589359e7","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA,"Herpotrichiellaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2321","e19ca8a2b58f311913166af7b9cbd3a5","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2322","fe0416d38d22b2449fdbe143468e2f2d","Fungi",NA,NA,NA,NA,NA,NA,"Fungi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2323","058104f22d85808dc8439c583b9d8c54","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2324","0cd5b552f2ed1e1c77f14be083a61f6a","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Thelephoraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2325","1385557e3e75b9a3dd88f543f4fb6b43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326","1d7b750b9e9126da94921da3b99b2f96","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2327","241b3478e5d821609ea429e3e22932f0","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Paulisebacina","Paulisebacina allantoidea","Paulisebacina allantoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2328","25f72db4c1b5c6b431d93f50f021d52d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2329","294e6f10201002be73c473f83e578fcf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2330","323a538c6456c31b7f7c49f791eccfe6","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicoma","Helicoma fumosum","Helicoma fumosum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331","327450e7e93261ca3ae294d569cfa656","Metazoa","Nematoda",NA,NA,NA,NA,NA,"Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","41bda915aab3cfa1c57c8265c8ccaf11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333","447b55d8f0410fa8b20df42ab7dee85b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334","48ddcb477cde2468f53aef894450159a","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335","51f9d398d32f30c4f0a9bf415e14f4da","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus claroideum","Claroideoglomus claroideum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","52b2ba296c317b7a8acf7b9b5bd4f77c","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","56ea58c2481abe5fe88486dfd0e9c4b0","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",NA,"Rhizophagus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338","58f44019ebb9fe31ad0125e1fe8a6e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2339","5c1efb9c91aa11c17951b8f504359232","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina incrustans","Sebacina incrustans",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2340","60210082b4bafdb747953ba1e2449470","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Thelephoraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341","66e42be432c0a4d11ffc7f790952c8d7","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus",NA,"Ascobolus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2342","70d82644d485df61694927c80ab40d3d","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales fam Incertae sedis",NA,NA,"Helotiales fam Incertae sedis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2343","7196a780b8b14fbdf2ea651c7f226d3a","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",NA,"Psathyrella",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2344","740ef7e046273b69ca3977c81d0107c4","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Physciaceae","Physcia",NA,"Physcia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2345","7aa248fb077a9a96c4fb14ff856f7b46","Metazoa","Nematoda",NA,NA,NA,NA,NA,"Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2346","7cb59e4562a98a14e7e5dcace6ca15b5","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA,"Claroideoglomus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2347","9cc6929bda3a07129eaf5a5dd14a2001","Fungi","Ascomycota","Laboulbeniomycetes","Pyxidiophorales",NA,NA,NA,"Pyxidiophorales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348","a4a2ab9d05fafb55aac787de73f890dd","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","Phoma haematocycla","Phoma haematocycla",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2349","acabb6bd494709072dcc8e5f08ed241f","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricales fam Incertae sedis","Uncobasidium",NA,"Uncobasidium",NA,NA,NA,NA,NA,NA,NA,NA,NA
